county,voted_asian_democrat,voted_asian_republican,voted_asian_nonpartisan,voted_european_democrat,voted_european_republican,voted_european_nonpartisan,voted_hispanic_democrat,voted_hispanic_republican,voted_hispanic_nonpartisan,voted_african_democrat,voted_african_republican,voted_african_nonpartisan,voted_other_democrat,voted_other_republican,voted_other_nonpartisan,nonvoted_asian_democrat,nonvoted_asian_republican,nonvoted_asian_nonpartisan,nonvoted_european_democrat,nonvoted_european_republican,nonvoted_european_nonpartisan,nonvoted_hispanic_democrat,nonvoted_hispanic_republican,nonvoted_hispanic_nonpartisan,nonvoted_african_democrat,nonvoted_african_republican,nonvoted_african_nonpartisan,nonvoted_other_democrat,nonvoted_other_republican,nonvoted_other_nonpartisan
21013,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0
21015,0,0,1,5,11,1,0,0,0,0,0,0,1,2,0,0,0,0,3,4,3,2,0,0,1,0,0,2,0,0
21017,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
21019,0,0,0,1,4,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0
21021,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0
21023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
21025,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
21027,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
21029,0,0,0,4,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,1,0,0
21031,0,0,0,1,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21033,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1
21035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0
21037,0,0,0,4,8,2,0,0,0,0,0,0,2,0,0,0,0,0,3,3,0,0,0,0,0,0,0,1,1,0
21041,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
21043,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0
21045,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
21047,0,0,0,3,2,0,0,0,0,2,0,0,2,0,0,0,0,0,1,2,1,1,0,0,3,1,0,1,0,1
21049,0,0,0,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,0,0,0,0,0,0,1,0,0
21051,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21055,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
21059,0,0,0,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
21061,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
21063,0,0,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21065,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0
21067,0,0,0,12,12,1,0,0,0,3,0,0,2,2,0,0,1,0,13,4,4,0,1,0,5,0,0,0,0,0
21069,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0
21071,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,1,1,0,0,0,0,0,0,0,0,0
21073,0,0,0,4,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0
21075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
21077,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
21079,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21081,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
21083,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
21085,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0
21087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
21089,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0
21093,1,0,0,1,9,0,0,0,0,0,0,0,0,1,0,0,0,0,4,2,2,1,0,0,0,0,0,1,1,0
21095,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
21097,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0
21099,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,1,0,0,0,0,0,0,0,0
21101,0,0,0,2,2,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
21103,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
21107,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,1,0,0,0,0,0
21109,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
21111,0,0,0,37,40,10,0,0,0,9,2,0,6,3,0,2,0,0,27,17,7,2,1,0,15,1,0,3,1,0
21113,0,0,0,2,2,1,1,0,0,0,0,0,0,1,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0
21115,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
21117,0,0,0,8,9,5,0,0,0,1,0,0,0,3,0,0,0,0,5,10,1,0,0,0,0,0,0,2,0,0
21119,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
21121,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,1,0,0
21123,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
21125,0,0,0,0,5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
21127,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0
21133,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
21135,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
21137,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0
21139,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
21141,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
21143,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21145,0,0,0,6,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
21147,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
21149,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
21151,0,0,0,1,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
21153,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
21155,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21157,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,1,0,0
21159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0
21161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
21163,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0
21165,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21167,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
21171,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
21173,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,1,0
21175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
21177,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0
21179,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,3,0,0,0,0,1
21181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
21183,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0
21185,0,0,0,1,7,1,0,0,0,0,0,0,1,0,0,0,0,0,1,4,1,0,0,0,0,0,0,0,0,0
21187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0
21189,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
21193,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
21195,0,0,0,8,3,1,0,0,0,0,0,0,0,1,0,1,0,0,5,2,0,0,0,0,0,0,0,0,0,0
21197,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
21199,0,1,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,0,0,0,0,0,0,0,0,0
21201,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21203,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
21205,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
21207,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
21209,1,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0
21211,0,0,0,1,4,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4,2,0,0,0,0,0,0,0,0,0
21213,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,0,0,0,0
21215,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
21217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
21219,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21221,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
21223,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21225,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
21227,0,0,0,2,5,0,0,0,0,0,0,0,1,1,0,1,0,0,6,3,0,0,0,0,1,0,0,0,0,0
21229,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
21231,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
21233,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21235,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,1,0,0
21237,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
21239,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
22001,0,0,0,0,4,2,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
22003,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
22005,0,0,0,1,7,2,0,1,0,3,0,1,0,0,0,0,0,0,0,3,3,0,0,1,1,0,2,0,1,0
22007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
22009,0,0,0,1,2,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
22011,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
22013,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
22015,0,0,0,0,4,3,0,0,1,1,0,0,0,0,0,0,0,0,1,1,6,0,0,0,1,0,0,0,2,0
22017,0,0,0,1,8,4,0,0,0,15,2,2,0,1,0,0,0,0,4,6,1,0,0,0,4,0,5,0,1,0
22019,0,0,0,2,11,1,0,2,1,3,0,3,0,2,0,0,0,0,1,3,5,0,0,0,1,0,3,0,0,0
22021,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
22023,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22025,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
22027,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
22029,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22031,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
22033,0,0,1,9,10,10,0,2,0,22,0,6,0,1,0,0,0,0,4,5,2,1,0,1,13,0,4,1,0,1
22035,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22037,0,0,0,1,3,1,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
22039,0,0,0,2,3,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
22041,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
22043,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
22045,0,0,1,1,3,1,0,0,0,1,0,0,1,1,0,0,0,0,0,2,0,0,0,0,1,0,1,0,0,0
22047,0,0,0,1,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
22049,0,0,0,1,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0
22051,0,0,0,14,13,8,4,2,2,11,0,3,1,3,1,0,1,1,6,7,6,1,2,3,9,0,0,3,0,2
22053,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
22055,0,0,0,5,8,3,0,1,1,4,0,0,0,0,0,0,0,0,5,3,6,1,0,0,5,0,1,0,0,0
22057,0,0,0,3,3,1,1,1,0,2,0,0,0,0,1,0,0,0,2,0,3,0,0,0,0,0,1,0,0,1
22059,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22061,0,0,1,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
22063,0,0,0,1,11,2,1,0,0,1,0,0,0,0,1,0,0,0,0,2,5,0,0,0,1,0,0,0,1,0
22065,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
22067,0,0,0,1,1,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
22069,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
22071,0,0,0,7,4,6,1,0,0,30,0,10,3,0,2,1,0,1,5,4,3,1,0,0,14,0,4,1,1,0
22073,0,0,0,3,6,1,0,0,0,4,0,2,2,2,0,0,0,0,2,7,6,0,0,0,2,0,1,0,0,0
22075,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,1,0
22077,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
22079,0,0,0,2,7,4,0,0,0,1,0,0,0,1,0,0,0,0,0,3,2,0,0,0,3,0,1,0,0,1
22081,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22083,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
22085,0,0,0,0,1,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22087,0,0,0,0,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,3,2,0,0,0,2,1,0,0,0,0
22089,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
22091,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
22093,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22095,0,0,0,2,2,0,0,0,0,5,0,0,0,1,0,0,0,0,0,1,3,0,0,0,2,0,1,0,0,0
22097,0,0,0,3,3,2,1,0,0,1,0,0,1,0,0,0,0,0,3,2,0,0,0,0,1,0,1,0,0,0
22099,0,0,0,1,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0
22101,0,0,0,0,6,0,0,1,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
22103,0,0,0,5,17,9,0,3,1,2,0,0,3,2,0,0,0,0,2,3,8,0,1,0,1,0,4,0,1,0
22105,0,0,0,2,6,2,0,0,1,3,0,1,0,0,0,0,0,0,2,2,2,0,0,0,1,0,0,0,1,1
22107,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22109,0,0,0,1,2,1,0,2,1,3,0,2,1,1,1,0,0,0,1,5,2,0,0,1,1,0,1,0,2,2
22111,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
22113,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,2,0,0
22115,0,0,0,2,3,1,0,1,0,2,0,0,0,0,0,0,0,0,2,2,1,0,0,0,0,0,0,0,0,1
22117,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
22119,0,0,0,1,2,2,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0
22121,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
22123,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
22125,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
22127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
23001,0,0,1,10,18,16,1,0,0,0,0,0,1,2,3,1,0,0,8,3,4,0,0,0,0,0,0,5,1,0
23003,0,0,0,12,7,7,0,0,0,0,0,0,1,0,2,0,0,0,5,2,2,0,0,0,0,0,0,0,0,1
23005,0,0,0,67,39,35,1,3,0,0,0,0,7,3,4,0,1,1,32,8,23,2,0,0,0,0,0,3,0,4
23007,0,0,0,3,9,1,0,0,0,0,0,0,2,0,1,0,0,0,2,3,5,0,0,0,0,0,0,0,0,0
23009,0,0,0,20,11,3,0,0,0,0,0,0,1,1,0,0,0,0,7,1,6,0,0,0,0,0,0,1,0,0
23011,0,0,0,19,13,12,1,0,1,0,0,0,5,2,1,0,0,0,8,5,10,1,0,1,0,0,0,0,1,0
23013,0,0,0,10,8,1,0,0,0,0,0,0,1,0,0,0,0,0,2,2,2,0,0,0,0,0,0,1,0,1
23015,0,0,0,9,7,6,0,0,0,0,0,0,2,0,0,0,0,0,4,2,1,0,0,0,0,0,0,0,0,0
23017,0,0,0,10,14,13,0,0,0,0,0,0,2,0,0,0,0,0,3,5,4,0,0,0,0,0,0,0,0,2
23019,0,0,0,32,24,19,1,0,0,0,0,0,0,4,2,0,0,0,8,9,11,0,0,0,0,0,0,3,1,0
23021,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0
23023,0,0,0,5,8,5,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,0,1,0,0,0,0,0,0,1
23025,0,0,0,7,10,3,0,0,0,0,0,0,2,0,0,0,0,0,1,3,6,0,0,0,0,0,0,0,1,1
23027,0,0,0,10,6,4,0,0,0,0,0,0,2,2,0,0,0,0,4,0,3,0,0,0,0,0,0,0,1,1
23029,0,0,0,5,4,3,0,0,0,0,0,0,0,0,2,0,0,0,3,2,2,0,0,0,0,0,0,0,0,0
23031,0,0,0,40,34,29,1,1,0,0,0,0,4,2,3,0,0,0,11,3,14,0,0,1,0,0,0,3,2,3
24001,0,1,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0
24003,0,0,0,23,18,5,1,0,0,9,0,1,2,3,0,0,0,0,6,5,15,0,1,3,4,0,1,4,1,0
24005,0,0,0,23,25,7,3,1,0,13,1,0,4,5,1,0,0,0,8,5,8,0,0,0,11,0,2,8,2,3
24009,0,0,0,4,3,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,2,1,0,1,0,0,0,0,0,0
24011,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
24013,0,0,0,5,5,7,0,0,0,0,0,0,1,3,1,0,0,0,4,2,4,0,0,0,0,0,0,0,1,0
24015,0,0,0,1,2,2,0,0,0,0,0,1,0,0,1,0,0,0,2,1,2,0,0,0,1,0,0,0,0,0
24017,0,0,0,1,3,0,1,0,0,9,0,1,1,0,1,1,0,0,1,0,1,0,0,0,10,0,0,0,0,0
24019,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
24020,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24021,0,0,0,10,15,5,1,0,0,2,0,0,4,0,0,0,0,0,0,6,5,1,0,0,1,0,0,2,0,0
24023,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
24025,0,1,0,4,10,4,0,0,1,3,0,1,0,0,0,0,1,0,3,4,0,1,1,0,4,0,0,0,1,1
24027,1,0,1,12,6,2,0,0,0,4,0,0,2,3,1,1,0,1,4,4,4,0,0,2,2,0,1,0,2,0
24029,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0
24031,6,4,2,25,10,14,10,1,6,10,0,0,18,0,1,2,1,7,6,7,9,4,1,4,7,0,1,6,1,5
24033,1,0,0,9,2,5,4,0,1,51,0,5,4,1,0,0,0,1,2,3,3,3,0,2,27,0,9,4,0,0
24035,0,0,0,1,7,1,0,0,0,0,0,0,0,1,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0
24037,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,1,0,1,0,1,0
24039,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
24041,0,0,0,2,7,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
24043,0,0,0,4,5,1,0,0,0,1,0,0,1,0,0,0,0,0,2,2,5,1,0,0,1,0,0,0,1,1
24045,0,0,0,1,6,1,0,0,0,2,0,0,0,0,0,0,0,0,2,0,2,0,0,0,1,0,0,0,0,0
24047,0,0,0,1,2,0,1,0,0,1,0,0,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0
24510,0,0,0,7,4,3,1,0,0,41,2,2,2,1,0,1,0,0,6,1,0,0,0,1,19,0,8,3,0,0
25001,0,0,0,8,2,16,2,0,1,0,0,0,2,1,1,0,0,0,3,0,4,0,0,0,0,0,1,0,0,2
25003,0,0,0,4,0,5,1,0,0,0,0,0,0,0,1,0,0,0,1,1,6,0,0,1,1,0,0,0,0,0
25005,0,0,1,5,2,19,5,3,3,0,0,0,2,1,4,0,0,1,1,2,12,3,0,6,0,0,0,2,1,7
